http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;19;2016-03-03;booboospal;According to what I found 75% of money from Time-Warner employees went to Dem/liberal candidates  and 25% to GOP/conservative ones,;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;20;2016-03-03;Melo D;@Devon Baker @booboospal @D0nQu1x0te CNN cares about ratings, they don't care who wins as long as people are watching CNN while it happens.;neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;21;2016-03-02;William Micheals;I found it funny that people are so focused on Donald ruining the Republican party.. but then I realized that's because the Democratic party has already given in to the shambles. Having to choose between a Communist and a criminal. Ugh... I do feel bad for the left.;neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;22;2016-03-03;Melo D;@William Micheals LOL, pretty funny. You have a reality TV hack leading your party. The democrats have an ex secretary of state and well respected senator of over 25 years running. You are mental if you think the GOP has it better. Sounds to me like you are trying to make yourself feel better about what's going on.;pos
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;23;2016-03-03;picoman;"@Melo D @William Micheals  ""Well respected"" where'd you get that from? A daily kos poll?";neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;24;2016-03-04;EireMN;@William Micheals What communist and criminal?  Bernie is a Socialist and Hillary has not been indicted for anything.;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;25;2016-03-07;George T Hibs;@EireMN @William Micheals NOT YET!;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;26;2016-03-02;Beall;mmmm,  mmmm,, mmmm, kiss, kiss,  kiss,,.........yet another predicaaaaaable Dem strategist author writing a one-sided CNN article in favor of the Democrat de jour and against any and all Republicans;neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;27;2016-03-02;CNN User;@Beall I see. So it's ok when an author from the republican side does the same thing. Gotcha.;neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;28;2016-03-03;Beall;@Dave32264 So it's ok for CNN to present a ratio of 10 pro-Dem to 1 pro-Repub article?  Gotcha. Somehow it just doesn't seem equal. But, then again, your view is understandable since anything relating to math never has been a Dem strength.;neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;29;2016-03-03;booboospal;Beall:  You have selective recall favoring what you want to complain about.;pos
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;30;2016-03-02;booboospal;@Beall  It is an OPINION PIECE.  It is supposed to present the author's OPINIONS.;neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;31;2016-03-03;Beall;"@booboospal Thank you Capt. Obvious, but take note of my use of the words ""yet another"" and your giant little brain might work out the point I clearly made.";neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;32;2016-03-03;booboospal;"Insults put you on my ""remember not to reply to"" list.  Congratulations!";pos
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;33;2016-03-03;Beall;"@booboospal  Awwwww, hurt your feelings did I? Don't fret, ly.ing Hillary or cra.zy Bernie will promise to make everything rosy for you.""Not to reply"" list?  Great, that's one vacuous Dem CNN commenter we won't have to suffer any longer and tens of thousands to go.Grow up.";neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;34;2016-03-02;Charlie Mike;Hillary Clinton has long supported political ideology that tends to keep poor people, very poor or on Welfare especially minorities.  The only economic ladders that Hillary creates for minorities and economically disadvantaged Americans is minimum Wage jobs.  While supporting legislation that sends solid middle class jobs aboard forever.  Her answer is to raise the minimum wage to a barely livable wage forcing the poor to work long hours at two or three part time minimum wage jobs.  This means that high school and college students will no longer have part time job to work while attending school trying to get work experience and have a small stream of income while going to school full time.  this in turn increases the amount of their Student Loans. So when they Graduate they can get a part time minimum wage job to try and live off of.  So the Democratic Economic Cycle is Complete. the Poor stay Poor,  the children of middle class parents become poor and the Wall Street CEO's get richer;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;35;2016-03-02;CNN User;@Charlie Mike Fox talk.;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;36;2016-03-02;William Micheals;@ethandy @Charlie Mike wow.. what a well thought out reply.;pos
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;37;2016-03-02;CNN User;@Charlie Mike And what, exactly, have the republicans done or even offered? They are just as beholden (even more so) to Wall St. as any democrat.;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;38;2016-03-02;William Micheals;@Dave32264 @Charlie Mike nice deflection.;pos
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;39;2016-03-02;CNN User;@William Micheals @Dave32264 @Charlie Mike How is it a deflection?  It's a legit question. Saying it's a deflection is a deflection itself. No real answer so you answer with a deflection. Nice try, though.;neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;40;2016-03-02;SidneyFreedman;TOM CRUISE: I Want the Truth!HILLARY CLINTON: I Deleted the Truth!;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;41;2016-03-02;Charles10034;Any person who would even consider voting for Hillary has no interest in integrity, honesty, ethics or the welfare of the country.;neg
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;42;2016-03-02;CNN User;@Charles10034 are you suggesting that no one vote? Because if it is Trump v Hillary, anyone considering voting for either has no interest integrity, honesty, ethics or the welfare of the country.;pos
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;43;2016-03-02;SnowRR;@Charles10034 The last 8 years of political behavior by Gop'ers clearly showed that anybody even considering to vote for GOP has no interest in integrity, honesty, ethics or the welfare of the country;pos
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;44;2016-03-02;jim gray;@SnowRR @Charles10034 both parties are hopelessly corrupt, bought and paid for.;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;45;2016-03-02;JDBSD;@SnowRRLOL..  replace the word Republican with Democrat and the exact same is true as well...Unfortunate truth..;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;46;2016-03-02;SidneyFreedman;CNN is owned by Time Warner. Time warner is one of Hillary's biggest campaign Contributors. $$$$So any stories on CNN about Hillary are going to be Biased.;neutral
http://edition.cnn.com/2016/03/01/opinions/hillary-clinton-victory-super-tuesday-brazile/index.html;47;2016-03-02;alphacat401;@Devon Baker Interesting logic. Does that mean that the opinion writers out here are told what to write?;neg
